Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,TORNTPHARM,144065,OPTSTK,PE,2900,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 2900 PE,TORNTPHARM27FEB25P2900,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144066,OPTSTK,CE,3000,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3000 CE,TORNTPHARM27FEB25C3000,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144067,OPTSTK,PE,3000,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3000 PE,TORNTPHARM27FEB25P3000,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144068,OPTSTK,CE,3100,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3100 CE,TORNTPHARM27FEB25C3100,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144069,OPTSTK,PE,3100,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3100 PE,TORNTPHARM27FEB25P3100,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144070,OPTSTK,CE,3200,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3200 CE,TORNTPHARM27FEB25C3200,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144071,OPTSTK,PE,3200,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3200 PE,TORNTPHARM27FEB25P3200,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144072,OPTSTK,CE,3300,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3300 CE,TORNTPHARM27FEB25C3300,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144073,OPTSTK,PE,3300,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3300 PE,TORNTPHARM27FEB25P3300,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144074,OPTSTK,CE,3400,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3400 CE,TORNTPHARM27FEB25C3400,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144075,OPTSTK,PE,3400,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3400 PE,TORNTPHARM27FEB25P3400,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144076,OPTSTK,CE,3500,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3500 CE,TORNTPHARM27FEB25C3500,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144077,OPTSTK,PE,3500,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3500 PE,TORNTPHARM27FEB25P3500,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144078,OPTSTK,CE,3600,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3600 CE,TORNTPHARM27FEB25C3600,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144079,OPTSTK,PE,3600,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3600 PE,TORNTPHARM27FEB25P3600,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144080,OPTSTK,CE,3700,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3700 CE,TORNTPHARM27FEB25C3700,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144081,OPTSTK,PE,3700,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3700 PE,TORNTPHARM27FEB25P3700,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144082,OPTSTK,CE,3800,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3800 CE,TORNTPHARM27FEB25C3800,2025-02-27,250,0.05
NFO,nse_fo,TORNTPHARM,144083,OPTSTK,PE,3800,TORRENT PHARMACEUTICALS L,TORNTPHARM FEB 3800 PE,TORNTPHARM27FEB25P3800,2025-02-27,250,0.05
NFO,nse_fo,TRENT,144151,OPTSTK,PE,4400,TRENT LTD,TRENT FEB 4400 PE,TRENT27FEB25P4400,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144152,OPTSTK,CE,4600,TRENT LTD,TRENT FEB 4600 CE,TRENT27FEB25C4600,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144153,OPTSTK,PE,4600,TRENT LTD,TRENT FEB 4600 PE,TRENT27FEB25P4600,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144154,OPTSTK,CE,4800,TRENT LTD,TRENT FEB 4800 CE,TRENT27FEB25C4800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144155,OPTSTK,PE,4800,TRENT LTD,TRENT FEB 4800 PE,TRENT27FEB25P4800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144156,OPTSTK,CE,5000,TRENT LTD,TRENT FEB 5000 CE,TRENT27FEB25C5000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144157,OPTSTK,PE,5000,TRENT LTD,TRENT FEB 5000 PE,TRENT27FEB25P5000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144158,OPTSTK,CE,5200,TRENT LTD,TRENT FEB 5200 CE,TRENT27FEB25C5200,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144159,OPTSTK,PE,5200,TRENT LTD,TRENT FEB 5200 PE,TRENT27FEB25P5200,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144160,OPTSTK,CE,5400,TRENT LTD,TRENT FEB 5400 CE,TRENT27FEB25C5400,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144161,OPTSTK,PE,5400,TRENT LTD,TRENT FEB 5400 PE,TRENT27FEB25P5400,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144162,OPTSTK,CE,5600,TRENT LTD,TRENT FEB 5600 CE,TRENT27FEB25C5600,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144163,OPTSTK,PE,5600,TRENT LTD,TRENT FEB 5600 PE,TRENT27FEB25P5600,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144164,OPTSTK,CE,5800,TRENT LTD,TRENT FEB 5800 CE,TRENT27FEB25C5800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144165,OPTSTK,PE,5800,TRENT LTD,TRENT FEB 5800 PE,TRENT27FEB25P5800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144166,OPTSTK,CE,6000,TRENT LTD,TRENT FEB 6000 CE,TRENT27FEB25C6000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144167,OPTSTK,PE,6000,TRENT LTD,TRENT FEB 6000 PE,TRENT27FEB25P6000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144168,OPTSTK,CE,6200,TRENT LTD,TRENT FEB 6200 CE,TRENT27FEB25C6200,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144169,OPTSTK,PE,6200,TRENT LTD,TRENT FEB 6200 PE,TRENT27FEB25P6200,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144170,OPTSTK,CE,6400,TRENT LTD,TRENT FEB 6400 CE,TRENT27FEB25C6400,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144171,OPTSTK,PE,6400,TRENT LTD,TRENT FEB 6400 PE,TRENT27FEB25P6400,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144172,OPTSTK,CE,6600,TRENT LTD,TRENT FEB 6600 CE,TRENT27FEB25C6600,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144173,OPTSTK,PE,6600,TRENT LTD,TRENT FEB 6600 PE,TRENT27FEB25P6600,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144174,OPTSTK,CE,6800,TRENT LTD,TRENT FEB 6800 CE,TRENT27FEB25C6800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144175,OPTSTK,PE,6800,TRENT LTD,TRENT FEB 6800 PE,TRENT27FEB25P6800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144176,OPTSTK,CE,7000,TRENT LTD,TRENT FEB 7000 CE,TRENT27FEB25C7000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144177,OPTSTK,PE,7000,TRENT LTD,TRENT FEB 7000 PE,TRENT27FEB25P7000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144178,OPTSTK,CE,7200,TRENT LTD,TRENT FEB 7200 CE,TRENT27FEB25C7200,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144179,OPTSTK,PE,7200,TRENT LTD,TRENT FEB 7200 PE,TRENT27FEB25P7200,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144180,OPTSTK,CE,7400,TRENT LTD,TRENT FEB 7400 CE,TRENT27FEB25C7400,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144181,OPTSTK,PE,7400,TRENT LTD,TRENT FEB 7400 PE,TRENT27FEB25P7400,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144182,OPTSTK,CE,7600,TRENT LTD,TRENT FEB 7600 CE,TRENT27FEB25C7600,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144184,OPTSTK,CE,7800,TRENT LTD,TRENT FEB 7800 CE,TRENT27FEB25C7800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144185,OPTSTK,PE,7800,TRENT LTD,TRENT FEB 7800 PE,TRENT27FEB25P7800,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144186,OPTSTK,CE,8000,TRENT LTD,TRENT FEB 8000 CE,TRENT27FEB25C8000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144187,OPTSTK,PE,8000,TRENT LTD,TRENT FEB 8000 PE,TRENT27FEB25P8000,2025-02-27,100,0.05
NFO,nse_fo,TRENT,144188,OPTSTK,CE,8200,TRENT LTD,TRENT FEB 8200 CE,TRENT27FEB25C8200,2025-02-27,100,0.05
NFO,nse_fo,SHRIRAMFIN,144205,OPTSTK,CE,470,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 470 CE,SHRIRAMFIN27MAR25C470,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144206,OPTSTK,PE,470,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 470 PE,SHRIRAMFIN27MAR25P470,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144207,OPTSTK,CE,490,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 490 CE,SHRIRAMFIN27MAR25C490,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144208,OPTSTK,PE,490,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 490 PE,SHRIRAMFIN27MAR25P490,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144209,OPTSTK,CE,510,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 510 CE,SHRIRAMFIN27MAR25C510,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144210,OPTSTK,PE,510,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 510 PE,SHRIRAMFIN27MAR25P510,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144211,OPTSTK,CE,530,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 530 CE,SHRIRAMFIN27MAR25C530,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144212,OPTSTK,PE,530,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 530 PE,SHRIRAMFIN27MAR25P530,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144213,OPTSTK,CE,550,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 550 CE,SHRIRAMFIN27MAR25C550,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144214,OPTSTK,PE,550,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 550 PE,SHRIRAMFIN27MAR25P550,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144215,OPTSTK,CE,570,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 570 CE,SHRIRAMFIN27MAR25C570,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144216,OPTSTK,PE,570,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 570 PE,SHRIRAMFIN27MAR25P570,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144217,OPTSTK,CE,590,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 590 CE,SHRIRAMFIN27MAR25C590,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144218,OPTSTK,PE,590,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 590 PE,SHRIRAMFIN27MAR25P590,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144219,OPTSTK,CE,610,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 610 CE,SHRIRAMFIN27MAR25C610,2025-03-27,750,0.05
NFO,nse_fo,SHRIRAMFIN,144220,OPTSTK,PE,610,SHRIRAM FINANCE LIMITED,SHRIRAMFIN MAR 610 PE,SHRIRAMFIN27MAR25P610,2025-03-27,750,0.05
NFO,nse_fo,TVSMOTOR,144260,OPTSTK,CE,2000,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2000 CE,TVSMOTOR27FEB25C2000,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144261,OPTSTK,PE,2000,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2000 PE,TVSMOTOR27FEB25P2000,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144262,OPTSTK,CE,2100,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2100 CE,TVSMOTOR27FEB25C2100,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144263,OPTSTK,PE,2100,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2100 PE,TVSMOTOR27FEB25P2100,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144264,OPTSTK,CE,2200,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2200 CE,TVSMOTOR27FEB25C2200,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144265,OPTSTK,PE,2200,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2200 PE,TVSMOTOR27FEB25P2200,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144266,OPTSTK,CE,2300,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2300 CE,TVSMOTOR27FEB25C2300,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144267,OPTSTK,PE,2300,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2300 PE,TVSMOTOR27FEB25P2300,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144268,OPTSTK,CE,2400,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2400 CE,TVSMOTOR27FEB25C2400,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144269,OPTSTK,PE,2400,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2400 PE,TVSMOTOR27FEB25P2400,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144270,OPTSTK,CE,2500,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2500 CE,TVSMOTOR27FEB25C2500,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144271,OPTSTK,PE,2500,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2500 PE,TVSMOTOR27FEB25P2500,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144272,OPTSTK,CE,2600,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2600 CE,TVSMOTOR27FEB25C2600,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144273,OPTSTK,PE,2600,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2600 PE,TVSMOTOR27FEB25P2600,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144274,OPTSTK,CE,2700,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2700 CE,TVSMOTOR27FEB25C2700,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144275,OPTSTK,PE,2700,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2700 PE,TVSMOTOR27FEB25P2700,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144276,OPTSTK,CE,2800,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2800 CE,TVSMOTOR27FEB25C2800,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144277,OPTSTK,PE,2800,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2800 PE,TVSMOTOR27FEB25P2800,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144278,OPTSTK,CE,2900,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2900 CE,TVSMOTOR27FEB25C2900,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144279,OPTSTK,PE,2900,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 2900 PE,TVSMOTOR27FEB25P2900,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144280,OPTSTK,CE,3000,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 3000 CE,TVSMOTOR27FEB25C3000,2025-02-27,350,0.05
NFO,nse_fo,TVSMOTOR,144281,OPTSTK,PE,3000,TVS MOTOR COMPANY  LTD,TVSMOTOR FEB 3000 PE,TVSMOTOR27FEB25P3000,2025-02-27,350,0.05
NFO,nse_fo,SHRIRAMFIN,144293,OPTSTK,CE,440,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 440 CE,SHRIRAMFIN24APR25C440,2025-04-24,750,0.05
NFO,nse_fo,PIDILITIND,144298,OPTSTK,CE,3440,PIDILITE INDUSTRIES LTD,PIDILITIND MAR 3440 CE,PIDILITIND27MAR25C3440,2025-03-27,250,0.05
NFO,nse_fo,PIDILITIND,144299,OPTSTK,PE,3440,PIDILITE INDUSTRIES LTD,PIDILITIND MAR 3440 PE,PIDILITIND27MAR25P3440,2025-03-27,250,0.05
NFO,nse_fo,SHRIRAMFIN,144300,OPTSTK,PE,440,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 440 PE,SHRIRAMFIN24APR25P440,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144303,OPTSTK,CE,480,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 480 CE,SHRIRAMFIN24APR25C480,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144368,OPTSTK,PE,480,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 480 PE,SHRIRAMFIN24APR25P480,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144369,OPTSTK,CE,500,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 500 CE,SHRIRAMFIN24APR25C500,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144370,OPTSTK,PE,500,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 500 PE,SHRIRAMFIN24APR25P500,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144371,OPTSTK,CE,520,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 520 CE,SHRIRAMFIN24APR25C520,2025-04-24,750,0.05
NFO,nse_fo,UBL,144397,OPTSTK,PE,1680,UNITED BREWERIES LTD,UBL FEB 1680 PE,UBL27FEB25P1680,2025-02-27,400,0.05
NFO,nse_fo,UBL,144401,OPTSTK,PE,1760,UNITED BREWERIES LTD,UBL FEB 1760 PE,UBL27FEB25P1760,2025-02-27,400,0.05
NFO,nse_fo,UBL,144403,OPTSTK,PE,1800,UNITED BREWERIES LTD,UBL FEB 1800 PE,UBL27FEB25P1800,2025-02-27,400,0.05
NFO,nse_fo,UBL,144404,OPTSTK,CE,1840,UNITED BREWERIES LTD,UBL FEB 1840 CE,UBL27FEB25C1840,2025-02-27,400,0.05
NFO,nse_fo,UBL,144405,OPTSTK,PE,1840,UNITED BREWERIES LTD,UBL FEB 1840 PE,UBL27FEB25P1840,2025-02-27,400,0.05
NFO,nse_fo,UBL,144406,OPTSTK,CE,1880,UNITED BREWERIES LTD,UBL FEB 1880 CE,UBL27FEB25C1880,2025-02-27,400,0.05
NFO,nse_fo,UBL,144407,OPTSTK,PE,1880,UNITED BREWERIES LTD,UBL FEB 1880 PE,UBL27FEB25P1880,2025-02-27,400,0.05
NFO,nse_fo,UBL,144408,OPTSTK,CE,1920,UNITED BREWERIES LTD,UBL FEB 1920 CE,UBL27FEB25C1920,2025-02-27,400,0.05
NFO,nse_fo,UBL,144409,OPTSTK,PE,1920,UNITED BREWERIES LTD,UBL FEB 1920 PE,UBL27FEB25P1920,2025-02-27,400,0.05
NFO,nse_fo,UBL,144410,OPTSTK,CE,1960,UNITED BREWERIES LTD,UBL FEB 1960 CE,UBL27FEB25C1960,2025-02-27,400,0.05
NFO,nse_fo,UBL,144411,OPTSTK,PE,1960,UNITED BREWERIES LTD,UBL FEB 1960 PE,UBL27FEB25P1960,2025-02-27,400,0.05
NFO,nse_fo,UBL,144412,OPTSTK,CE,2000,UNITED BREWERIES LTD,UBL FEB 2000 CE,UBL27FEB25C2000,2025-02-27,400,0.05
NFO,nse_fo,UBL,144413,OPTSTK,PE,2000,UNITED BREWERIES LTD,UBL FEB 2000 PE,UBL27FEB25P2000,2025-02-27,400,0.05
NFO,nse_fo,UBL,144414,OPTSTK,CE,2040,UNITED BREWERIES LTD,UBL FEB 2040 CE,UBL27FEB25C2040,2025-02-27,400,0.05
NFO,nse_fo,UBL,144415,OPTSTK,PE,2040,UNITED BREWERIES LTD,UBL FEB 2040 PE,UBL27FEB25P2040,2025-02-27,400,0.05
NFO,nse_fo,UBL,144416,OPTSTK,CE,2080,UNITED BREWERIES LTD,UBL FEB 2080 CE,UBL27FEB25C2080,2025-02-27,400,0.05
NFO,nse_fo,UBL,144417,OPTSTK,PE,2080,UNITED BREWERIES LTD,UBL FEB 2080 PE,UBL27FEB25P2080,2025-02-27,400,0.05
NFO,nse_fo,UBL,144418,OPTSTK,CE,2120,UNITED BREWERIES LTD,UBL FEB 2120 CE,UBL27FEB25C2120,2025-02-27,400,0.05
NFO,nse_fo,UBL,144419,OPTSTK,PE,2120,UNITED BREWERIES LTD,UBL FEB 2120 PE,UBL27FEB25P2120,2025-02-27,400,0.05
NFO,nse_fo,UBL,144420,OPTSTK,CE,2160,UNITED BREWERIES LTD,UBL FEB 2160 CE,UBL27FEB25C2160,2025-02-27,400,0.05
NFO,nse_fo,UBL,144421,OPTSTK,PE,2160,UNITED BREWERIES LTD,UBL FEB 2160 PE,UBL27FEB25P2160,2025-02-27,400,0.05
NFO,nse_fo,UBL,144422,OPTSTK,CE,2200,UNITED BREWERIES LTD,UBL FEB 2200 CE,UBL27FEB25C2200,2025-02-27,400,0.05
NFO,nse_fo,UBL,144423,OPTSTK,PE,2200,UNITED BREWERIES LTD,UBL FEB 2200 PE,UBL27FEB25P2200,2025-02-27,400,0.05
NFO,nse_fo,UBL,144424,OPTSTK,CE,2240,UNITED BREWERIES LTD,UBL FEB 2240 CE,UBL27FEB25C2240,2025-02-27,400,0.05
NFO,nse_fo,UBL,144425,OPTSTK,PE,2240,UNITED BREWERIES LTD,UBL FEB 2240 PE,UBL27FEB25P2240,2025-02-27,400,0.05
NFO,nse_fo,UBL,144426,OPTSTK,CE,2280,UNITED BREWERIES LTD,UBL FEB 2280 CE,UBL27FEB25C2280,2025-02-27,400,0.05
NFO,nse_fo,UBL,144427,OPTSTK,PE,2280,UNITED BREWERIES LTD,UBL FEB 2280 PE,UBL27FEB25P2280,2025-02-27,400,0.05
NFO,nse_fo,UBL,144428,OPTSTK,CE,2320,UNITED BREWERIES LTD,UBL FEB 2320 CE,UBL27FEB25C2320,2025-02-27,400,0.05
NFO,nse_fo,UBL,144429,OPTSTK,PE,2320,UNITED BREWERIES LTD,UBL FEB 2320 PE,UBL27FEB25P2320,2025-02-27,400,0.05
NFO,nse_fo,UBL,144430,OPTSTK,CE,2360,UNITED BREWERIES LTD,UBL FEB 2360 CE,UBL27FEB25C2360,2025-02-27,400,0.05
NFO,nse_fo,UBL,144431,OPTSTK,PE,2360,UNITED BREWERIES LTD,UBL FEB 2360 PE,UBL27FEB25P2360,2025-02-27,400,0.05
NFO,nse_fo,UBL,144432,OPTSTK,CE,2400,UNITED BREWERIES LTD,UBL FEB 2400 CE,UBL27FEB25C2400,2025-02-27,400,0.05
NFO,nse_fo,UBL,144433,OPTSTK,PE,2400,UNITED BREWERIES LTD,UBL FEB 2400 PE,UBL27FEB25P2400,2025-02-27,400,0.05
NFO,nse_fo,UBL,144434,OPTSTK,CE,2440,UNITED BREWERIES LTD,UBL FEB 2440 CE,UBL27FEB25C2440,2025-02-27,400,0.05
NFO,nse_fo,UBL,144435,OPTSTK,PE,2440,UNITED BREWERIES LTD,UBL FEB 2440 PE,UBL27FEB25P2440,2025-02-27,400,0.05
NFO,nse_fo,UBL,144436,OPTSTK,CE,2480,UNITED BREWERIES LTD,UBL FEB 2480 CE,UBL27FEB25C2480,2025-02-27,400,0.05
NFO,nse_fo,UBL,144437,OPTSTK,PE,2480,UNITED BREWERIES LTD,UBL FEB 2480 PE,UBL27FEB25P2480,2025-02-27,400,0.05
NFO,nse_fo,UBL,144438,OPTSTK,CE,2520,UNITED BREWERIES LTD,UBL FEB 2520 CE,UBL27FEB25C2520,2025-02-27,400,0.05
NFO,nse_fo,UBL,144439,OPTSTK,PE,2520,UNITED BREWERIES LTD,UBL FEB 2520 PE,UBL27FEB25P2520,2025-02-27,400,0.05
NFO,nse_fo,UBL,144440,OPTSTK,CE,2560,UNITED BREWERIES LTD,UBL FEB 2560 CE,UBL27FEB25C2560,2025-02-27,400,0.05
NFO,nse_fo,UBL,144441,OPTSTK,PE,2560,UNITED BREWERIES LTD,UBL FEB 2560 PE,UBL27FEB25P2560,2025-02-27,400,0.05
NFO,nse_fo,SHRIRAMFIN,144452,OPTSTK,PE,520,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 520 PE,SHRIRAMFIN24APR25P520,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144453,OPTSTK,CE,540,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 540 CE,SHRIRAMFIN24APR25C540,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144460,OPTSTK,PE,540,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 540 PE,SHRIRAMFIN24APR25P540,2025-04-24,750,0.05
NFO,nse_fo,SHRIRAMFIN,144461,OPTSTK,CE,560,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR 560 CE,SHRIRAMFIN24APR25C560,2025-04-24,750,0.05
NFO,nse_fo,ULTRACEMCO,144562,OPTSTK,CE,9200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9200 CE,ULTRACEMCO27FEB25C9200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144563,OPTSTK,PE,9200,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9200 PE,ULTRACEMCO27FEB25P9200,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144564,OPTSTK,CE,9400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9400 CE,ULTRACEMCO27FEB25C9400,2025-02-27,50,0.05
NFO,nse_fo,ULTRACEMCO,144565,OPTSTK,PE,9400,ULTRATECH CEMENT LIMITED,ULTRACEMCO FEB 9400 PE,ULTRACEMCO27FEB25P9400,2025-02-27,50,0.05
